product_name,item_internal_name,product_category_name,product_category_description,Category Visibility,type,Item Colour,price,allow_custom_amount,item_cost_price,item_description,collection_vat_amount,on_premise_vat_amount,allergens,dietary_requirements,modifier_category_name,modifier_category_internal_name,modifier_category_type,modifier_category_selection_required,modifier_item_name,modifier_internal_name,modifier_item_description,modifier_allergens,modifier_dietary_requirements,modifier_value,modifier_cost_price,modifier_default_option,Rank
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,MEASURE,MEASURE,single choice,no,SINGLE (25ML),22200000300,,,,0,,yes,342301662348
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,MEASURE,MEASURE,single choice,no,DOUBLE (50ML),22200000308,,,,2,,no,342301662348
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,NO MIXER,GK,,,,0,,yes,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX SODA WATER,99600000600,,,,1,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,DIET COLA,25200000600,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX COLA,99600000100,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX DIET COLA,99600000200,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX LEMONADE,99600000300,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX GINGER BEER,99600000700,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX INDIAN TONIC,99600000400,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX LIGHT TONIC,99600000500,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX APPLE JUICE,99600000800,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX ORANGE JUICE,99600001000,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX CRANBERRY JUICE,99600000900,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX PINEAPPLE JUICE,99600001100,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX PINK GRAPEFRUIT JUICE,25200003900,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S SODA WATER,25100001600,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRANKLIN & SONS COLA,25100000400,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S LEMONADE,25100001100,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GINGER BEER,25100000800,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GINGER ALE,25100000700,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S INDIAN TONIC,25100002000,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S LIGHT TONIC,25100002200,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S MALLORCAN TONIC,25100001200,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GRAPEFRUIT TONIC,25100000900,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,TWO KEYS PINK GRAPEFRUIT,25100003900,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE AROMATIC,25100000300,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE CUCUMBER,25100000500,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE ELDERFLOWER,25100000600,,,,3.25,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRITZ KOLA,GK,,,,3,,no,342301656854
LONDON DRY,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRITZ LIMO,GK,,,,3,,no,342301656854
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,MEASURE,MEASURE - GK MERCATO,single choice,no,SINGLE (25ML),22200000100,,,,0,,yes,342301618748
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,MEASURE,MEASURE - GK MERCATO,single choice,no,DOUBLE (50ML),22200000108,,,,2,,no,342301618748
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,NO MIXER,GK,,,,0,,yes,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX SODA WATER,99600000600,,,,1,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,DIET COLA,25200000600,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX COLA,99600000100,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX DIET COLA,99600000200,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX LEMONADE,99600000300,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX GINGER BEER,99600000700,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX INDIAN TONIC,99600000400,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX LIGHT TONIC,99600000500,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX APPLE JUICE,99600000800,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX ORANGE JUICE,99600001000,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX CRANBERRY JUICE,99600000900,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX PINEAPPLE JUICE,99600001100,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX PINK GRAPEFRUIT JUICE,25200003900,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S SODA WATER,25100001600,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRANKLIN & SONS COLA,25100000400,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S LEMONADE,25100001100,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GINGER BEER,25100000800,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GINGER ALE,25100000700,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S INDIAN TONIC,25100002000,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S LIGHT TONIC,25100002200,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S MALLORCAN TONIC,25100001200,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GRAPEFRUIT TONIC,25100000900,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,TWO KEYS PINK GRAPEFRUIT,25100003900,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE AROMATIC,25100000300,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE CUCUMBER,25100000500,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE ELDERFLOWER,25100000600,,,,3.25,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRITZ KOLA,GK,,,,3,,no,342301613254
MERCATO GIN,22200000100,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRITZ LIMO,GK,,,,3,,no,342301613254
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,MEASURE,MEASURE - GK ROOBEE,single choice,no,SINGLE (25ML),22200000200,,,,0,,yes,342301429648
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,MEASURE,MEASURE - GK ROOBEE,single choice,no,DOUBLE (50ML),22200000208,,,,2,,no,342301429648
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,NO MIXER,GK,,,,0,,yes,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX SODA WATER,99600000600,,,,1,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,DIET COLA,25200000600,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX COLA,99600000100,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX DIET COLA,99600000200,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX LEMONADE,99600000300,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX GINGER BEER,99600000700,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX INDIAN TONIC,99600000400,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX LIGHT TONIC,99600000500,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX APPLE JUICE,99600000800,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX ORANGE JUICE,99600001000,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX CRANBERRY JUICE,99600000900,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX PINEAPPLE JUICE,99600001100,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX PINK GRAPEFRUIT JUICE,25200003900,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S SODA WATER,25100001600,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRANKLIN & SONS COLA,25100000400,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S LEMONADE,25100001100,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GINGER BEER,25100000800,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GINGER ALE,25100000700,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S INDIAN TONIC,25100002000,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S LIGHT TONIC,25100002200,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S MALLORCAN TONIC,25100001200,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GRAPEFRUIT TONIC,25100000900,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,TWO KEYS PINK GRAPEFRUIT,25100003900,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE AROMATIC,25100000300,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE CUCUMBER,25100000500,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE ELDERFLOWER,25100000600,,,,3.25,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRITZ KOLA,GK,,,,3,,no,342301424154
ROOBEE,GK,GIN,German Kraft,All,drink,Cobalt,6.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRITZ LIMO,GK,,,,3,,no,342301424154
BLOODY MARIA (MEZCAL),23040000200,BLOODY MARYS,German Kraft,All,drink,Coral,12,0,,,20,20,,,,,multi choice,no,,,,,,,,,229568914711
BLOODY MARY (VODKA),23040000100,BLOODY MARYS,German Kraft,All,drink,Coral,12,0,,,20,20,,,,,multi choice,no,,,,,,,,,229568914511
VIRGIN MARY (NO ALC),23040000400,BLOODY MARYS,German Kraft,All,drink,Coral,8,0,,,20,20,,,,,multi choice,no,,,,,,,,,229567876711
6X ANTICA SAMBUCA,22050000400,SHOT RACK,German Kraft,All,drink,Magenta,30,0,,,20,20,,,,,multi choice,no,,,,,,,,,222310004111
6X CAZCABEL COFFEE,22050000200,SHOT RACK,German Kraft,All,drink,Magenta,30,0,,,20,20,,,,,multi choice,no,,,,,,,,,222310004011
6X CAZCABEL HONEY,22050000300,SHOT RACK,German Kraft,All,drink,Magenta,30,0,,,20,20,,,,,multi choice,no,,,,,,,,,222310003911
6X CUT SPICED RUM,22050000600,SHOT RACK,German Kraft,All,drink,Magenta,31.25,0,,,20,20,,,,,multi choice,no,,,,,,,,,222310003811
6X GNARLY AGAVE TEQ,22050000800,SHOT RACK,German Kraft,All,drink,Magenta,31.25,0,,,20,20,,,,,multi choice,no,,,,,,,,,222310003711
6X KRAFT VODKA,22050000500,SHOT RACK,German Kraft,All,drink,Magenta,30,0,,,20,20,,,,,multi choice,no,,,,,,,,,222310003611
6X PLANTATION 3 STARS,22050000900,SHOT RACK,German Kraft,All,drink,Magenta,31.25,0,,,20,20,,,,,multi choice,no,,,,,,,,,222310003511
GNARLY AGAVE TEQUILA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Cobalt,6.25,0,,,20,20,,,MEASURE,MEASURE - GK GNARLY AGAVE TEQUILA,single choice,no,SINGLE (25ML),22600010900,,,,0,,yes,222295785048
GNARLY AGAVE TEQUILA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Cobalt,6.25,0,,,20,20,,,MEASURE,MEASURE - GK GNARLY AGAVE TEQUILA,single choice,no,DOUBLE (50ML),22600010908,,,,3,,no,222295785048
GNARLY AGAVE TEQUILA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Cobalt,6.25,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,NO MIXER,GK,,,,0,,yes,222295779554
GNARLY AGAVE TEQUILA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Cobalt,6.25,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX SODA WATER,99600000600,,,,1,,no,222295779554
GNARLY AGAVE TEQUILA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Cobalt,6.25,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,DIET COLA,25200000600,,,,3.25,,no,222295779554
GNARLY AGAVE TEQUILA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Cobalt,6.25,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX COLA,99600000100,,,,3.25,,no,222295779554
GNARLY AGAVE TEQUILA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Cobalt,6.25,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX DIET COLA,99600000200,,,,3.25,,no,222295779554
GNARLY AGAVE TEQUILA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Cobalt,6.25,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX LEMONADE,99600000300,,,,3.25,,no,222295779554
GNARLY AGAVE TEQUILA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Cobalt,6.25,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX GINGER BEER,99600000700,,,,3.25,,no,222295779554
GNARLY AGAVE TEQUILA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Cobalt,6.25,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX INDIAN TONIC,99600000400,,,,3.25,,no,222295779554
GNARLY AGAVE TEQUILA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Cobalt,6.25,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX LIGHT TONIC,99600000500,,,,3.25,,no,222295779554
GNARLY AGAVE TEQUILA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Cobalt,6.25,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX APPLE JUICE,99600000800,,,,3.25,,no,222295779554
GNARLY AGAVE TEQUILA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Cobalt,6.25,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX ORANGE JUICE,99600001000,,,,3.25,,no,222295779554
GNARLY AGAVE TEQUILA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Cobalt,6.25,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX CRANBERRY JUICE,99600000900,,,,3.25,,no,222295779554
GNARLY AGAVE TEQUILA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Cobalt,6.25,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX PINEAPPLE JUICE,99600001100,,,,3.25,,no,222295779554
